<<<<<<< HEAD
id,createdOn,creator_id,topic_id
9533,2013-01-22,83769,8
9534,2014-04-25,87435,6
9535,2010-12-28,42329,2
9536,2015-07-08,88493,8
9537,2012-05-26,47499,9
9538,2006-12-29,86760,9
9539,2015-12-23,51369,9
9540,2013-06-12,82689,2
9541,2015-10-25,25517,1
9542,2004-09-20,60928,3
9543,2015-01-12,55253,3
9544,2011-02-02,20795,3
9545,2014-11-08,84071,7
9546,2015-07-07,59276,2
9547,2012-10-01,15437,3
9548,2014-03-21,13573,8
9549,2012-12-04,17089,4
9550,2014-10-29,72730,10
9551,2000-08-22,50852,3
9552,2014-05-21,36029,9
9553,2015-09-03,4967,7
9554,2011-10-01,33736,5
9555,2014-04-15,48749,1
9556,2014-07-13,49074,7
9557,2015-02-12,13640,7
9558,2006-10-01,46180,1
9559,2015-02-11,13280,1
9560,2005-09-27,63749,7
9561,2010-06-28,43090,6
9562,2014-10-04,28914,1
9563,2013-12-28,51733,9
9564,2014-02-09,72873,7
9565,2015-09-18,55704,8
9566,2006-01-23,61636,7
9567,2015-12-28,42599,10
9568,2010-01-11,9956,7
9569,2015-12-15,14604,1
9570,2014-04-20,34371,6
9571,2014-07-15,97329,7
9572,2014-03-22,59819,3
9573,2013-06-05,42916,5
9574,2009-08-30,48517,2
9575,2015-01-19,89300,7
9576,2003-11-05,65385,1
9577,2012-12-07,36472,7
9578,2008-12-08,86036,4
9579,2010-10-16,60175,1
9580,2014-08-23,24056,8
9581,2009-01-28,85826,1
9582,2015-12-26,30957,10
9583,2015-02-04,78469,4
9584,2005-09-22,74693,3
9585,2009-05-26,52124,4
9586,2015-09-15,72157,10
9587,2009-10-02,21338,4
9588,2015-01-16,33456,10
9589,2013-11-25,62661,7
9590,2009-11-16,89190,7
9591,2014-01-29,47734,7
9592,2011-11-13,45705,9
9593,2010-02-08,14364,2
9594,2011-03-18,6776,3
9595,2015-10-17,93759,10
9596,2006-10-12,94292,9
9597,2014-12-29,25378,1
9598,2009-07-23,21815,4
9599,2013-01-08,67043,9
9600,2015-12-23,36869,3
9601,2015-12-30,22300,3
9602,2013-08-08,19035,6
9603,2013-03-15,22827,6
9604,2013-05-10,1124,6
9605,2015-12-30,43823,6
9606,2014-02-12,43691,1
9607,2014-01-31,89897,8
9608,2014-10-22,42026,3
9609,2011-11-14,21474,4
9610,2012-08-02,70017,6
9611,2015-12-01,63531,2
9612,2007-12-18,68738,2
9613,2014-10-29,57790,5
9614,2012-04-06,30088,1
9615,2015-04-11,80484,5
9616,2014-09-05,81384,9
9617,2001-11-20,113,5
9618,2013-08-29,48864,2
9619,2015-02-05,12201,3
9620,2015-05-24,82925,2
9621,2015-03-31,96582,9
9622,2009-12-03,34616,7
9623,2014-07-16,6289,6
9624,2006-09-12,50832,4
9625,2015-10-10,85357,3
9626,2015-10-15,58323,4
9627,2015-05-05,85172,5
9628,2015-09-14,41349,3
9629,2015-07-11,1561,6
9630,2015-01-02,49731,2
9631,2013-09-22,29613,10
9632,2014-09-12,54514,10
9633,2004-04-23,65149,3
9634,2008-09-13,43025,6
9635,2013-12-28,17016,1
9636,2010-05-02,48653,3
9637,2011-09-18,45582,10
9638,2015-06-13,28210,4
9639,2011-09-07,38835,3
9640,2005-05-17,54879,2
9641,2008-11-29,30499,10
9642,2013-11-01,18130,8
9643,2013-07-02,98048,3
9644,2007-12-31,66275,3
9645,2012-12-28,63095,7
9646,2005-02-13,94477,4
9647,2014-02-19,32417,10
9648,2004-06-05,52230,5
9649,2015-04-18,1893,5
9650,2004-06-26,40656,1
9651,2015-04-12,37915,6
9652,2013-01-20,80840,4
9653,2015-08-23,42987,6
9654,2014-10-20,67612,8
9655,2013-03-19,45843,7
9656,2007-10-08,89946,6
9657,2013-09-10,49319,8
9658,2013-06-05,37379,6
9659,2015-09-26,11731,7
9660,2014-01-09,22718,8
9661,2014-05-11,41660,1
9662,2008-09-29,74313,5
9663,2007-03-17,41733,1
9664,2012-01-13,70026,6
9665,2012-12-28,56782,4
9666,2003-08-21,62787,2
9667,2015-09-24,30006,1
9668,2014-05-13,73124,2
9669,2011-06-29,88225,4
9670,2015-01-28,9787,4
9671,2015-07-08,9620,2
9672,2015-01-18,15078,8
9673,2013-03-30,98973,7
9674,2014-11-14,51593,7
9675,2015-07-03,26864,9
9676,2013-02-06,13083,2
9677,2013-05-02,1260,3
9678,2015-02-21,66683,8
9679,2012-11-19,21085,7
9680,2005-03-16,76192,10
9681,2014-06-16,93850,2
9682,2014-12-18,68525,5
9683,2014-08-15,53390,2
9684,2014-02-09,99,2
9685,2010-11-21,32724,3
9686,2014-04-05,33745,4
9687,2014-08-09,14107,3
9688,2014-09-27,73415,4
9689,2015-10-31,67657,2
9690,2015-12-17,65512,8
9691,2004-04-29,96092,8
9692,2015-10-31,41886,2
9693,2005-10-18,94635,1
9694,2007-07-18,75175,2
9695,2012-08-13,8620,7
9696,2015-12-02,81197,10
9697,2012-10-25,41743,5
9698,2007-08-28,14067,9
9699,2012-06-10,28999,5
9700,2015-12-10,4267,9
9701,2003-11-29,46056,10
9702,2015-04-24,17860,7
9703,2014-01-21,99755,4
9704,2014-12-20,3681,2
9705,2015-06-17,3183,1
9706,2010-01-20,5061,10
9707,2010-01-11,63098,5
9708,2012-03-05,77002,6
9709,2009-12-22,86878,6
9710,2015-04-14,48338,6
9711,2013-05-31,12854,7
9712,2010-02-22,75796,3
9713,2015-05-08,22959,5
9714,2015-02-18,43768,9
9715,2015-07-19,28996,4
9716,2015-12-05,38110,1
9717,2015-07-28,12353,6
9718,2015-11-03,21175,2
9719,2001-11-23,68297,1
9720,2015-03-24,60503,6
9721,2012-07-13,12947,2
9722,2014-03-03,33923,10
9723,2009-11-24,90767,7
9724,2014-10-23,91685,1
9725,2015-08-16,31175,1
9726,2014-03-13,89758,4
9727,2013-07-19,32992,7
9728,2009-06-17,52667,7
9729,2014-06-03,90816,7
9730,2012-01-27,89696,4
9731,2015-11-25,27209,5
9732,2014-10-31,37728,4
9733,2010-02-24,8259,8
9734,2014-09-04,70287,9
9735,2015-09-26,68536,4
9736,2014-07-13,3631,7
9737,2015-12-17,55097,10
9738,2014-08-09,82214,8
9739,2015-07-09,49214,10
9740,2012-02-26,41745,7
9741,2015-10-25,29707,1
9742,2014-06-28,24497,2
9743,2015-12-02,74574,3
9744,2015-05-08,31364,4
9745,2004-10-27,30404,8
9746,2015-11-22,46639,7
9747,2015-08-01,96699,3
9748,2009-11-27,6327,5
9749,2015-02-28,76562,8
9750,2005-12-26,79151,10
9751,2014-09-17,30141,5
9752,2011-05-02,10443,7
9753,2010-09-09,37573,2
9754,2003-03-02,10835,2
9755,2013-12-18,27532,7
9756,2011-11-13,36083,10
9757,2002-07-30,93838,7
9758,2015-08-13,75023,4
9759,2015-12-05,73347,1
9760,2015-12-12,61140,4
9761,2004-09-12,52801,5
9762,2015-12-14,41130,6
9763,2009-04-30,51006,2
9764,2010-05-15,58181,9
9765,2008-07-26,14067,1
9766,2014-08-17,94587,9
9767,2015-01-19,78460,7
9768,2015-08-26,73712,7
9769,2014-05-06,57403,2
9770,2014-03-26,82252,1
9771,2012-06-03,39997,4
9772,2008-02-21,44270,10
9773,2010-11-09,5812,8
9774,2015-03-22,11739,5
9775,2007-08-20,4,6
9776,2015-03-21,98159,8
9777,2009-11-25,53273,5
9778,2006-07-16,28755,9
9779,2009-02-07,85365,6
9780,2013-03-25,74351,4
9781,2012-04-17,6088,8
9782,2015-11-29,7415,10
9783,2002-05-12,80984,4
9784,2015-07-22,40897,3
9785,2004-11-12,78688,8
9786,2012-10-26,3447,6
9787,2008-03-19,19508,9
9788,2014-04-20,97480,3
9789,2015-12-20,34466,6
9790,2011-09-01,74649,7
9791,2004-10-14,3956,8
9792,2013-03-19,76920,2
9793,2015-12-08,77202,5
9794,2012-09-11,14417,3
9795,2015-11-28,92421,5
9796,2015-05-18,2521,1
9797,2006-05-02,91542,4
9798,2011-09-30,87400,2
9799,2007-06-21,7541,8
9800,2013-03-26,38692,1
9801,2014-04-16,23798,2
9802,2015-12-14,60824,8
9803,2011-04-11,74677,10
9804,2015-03-10,77411,10
9805,2014-06-12,63130,4
9806,2015-08-28,42573,10
9807,2006-03-18,56216,1
9808,2011-11-07,21492,2
9809,2014-06-07,943,2
9810,2013-10-05,70053,3
9811,2015-09-17,10609,3
9812,2015-09-14,33991,9
9813,2010-10-06,58306,7
9814,2007-09-10,2065,2
9815,2008-11-03,91320,9
9816,2011-07-03,4507,10
9817,2013-08-04,97602,4
9818,2015-05-27,72561,8
9819,2015-08-11,34149,7
9820,2015-12-28,96676,6
9821,2003-07-05,91681,7
9822,2013-09-06,69723,1
9823,2015-06-25,47667,7
9824,2013-07-10,1896,7
9825,2012-12-30,22292,10
9826,2015-02-22,75317,8
9827,2008-06-01,83518,1
9828,2015-04-28,43036,7
9829,2015-04-16,34574,8
9830,2015-01-07,59318,5
9831,2014-08-22,99844,1
9832,2015-08-15,86859,10
9833,2012-06-30,75848,6
9834,2009-06-06,67528,2
9835,2014-04-20,69032,1
9836,2009-11-20,34479,7
9837,2015-11-09,83484,5
9838,2011-10-21,20776,7
9839,2013-10-12,51850,8
9840,2013-01-30,28405,7
9841,2009-03-12,47652,10
9842,2014-10-03,4772,5
9843,2012-10-12,66383,7
9844,2013-11-25,1533,7
9845,2015-05-05,96031,1
9846,2014-09-19,17595,8
9847,2010-02-14,25023,2
9848,2010-09-25,70936,1
9849,2013-09-14,44812,9
9850,2009-12-19,1760,2
9851,2003-04-28,4449,4
9852,2011-05-12,14696,5
9853,2014-07-09,19181,2
9854,2015-01-24,6007,7
9855,2015-05-30,28672,1
9856,2014-05-15,43842,8
9857,2015-06-10,70565,7
9858,2015-09-29,21686,10
9859,2015-05-09,8969,6
9860,2015-04-28,25134,1
9861,2015-08-28,83482,4
9862,2005-09-07,68869,7
9863,2015-10-27,1386,5
9864,2015-09-30,3877,3
9865,2010-07-11,5107,1
9866,2013-04-13,97726,5
9867,2014-11-03,60148,2
9868,2015-06-20,88306,2
9869,2014-02-19,13626,9
9870,2009-07-22,98573,6
9871,2009-01-04,58042,6
9872,2012-04-01,19186,10
9873,2009-01-30,99770,8
9874,2009-09-07,85648,2
9875,2014-10-26,89359,3
9876,2014-03-15,58227,9
9877,2011-06-14,54529,9
9878,2014-11-10,5527,2
9879,2010-08-26,8811,4
9880,2014-07-03,79832,5
9881,2015-06-11,8511,1
9882,2014-10-03,72100,5
9883,2014-11-20,27398,1
9884,2010-03-18,41874,8
9885,2015-06-13,54117,10
9886,2012-01-17,53740,6
9887,2006-09-12,63483,10
9888,2014-09-01,45288,2
9889,2013-07-03,11335,6
9890,2012-12-14,99477,4
9891,2014-08-12,87654,5
9892,2012-10-24,75984,8
9893,2015-02-26,27482,9
9894,2013-12-08,11061,5
9895,2015-04-17,19782,5
9896,2015-03-11,59315,5
9897,2012-10-30,93557,6
9898,2009-07-31,37272,6
9899,2004-11-13,25883,1
9900,2014-06-17,43084,8
9901,2001-01-31,52724,8
9902,2009-09-19,22842,4
9903,2002-05-14,51208,10
9904,2005-01-23,15337,9
9905,2013-10-03,32080,1
9906,2008-04-02,86313,4
9907,2014-06-24,61522,7
9908,2015-06-07,92488,10
9909,2015-01-27,44839,6
9910,2008-03-24,1924,6
9911,2011-07-03,96542,8
9912,2013-01-09,30107,3
9913,2015-12-22,70490,5
9914,2015-12-03,73118,4
9915,2015-05-02,82422,3
9916,2013-05-10,46916,4
9917,2008-10-31,70857,8
9918,2015-10-29,40251,7
9919,2015-12-02,88228,5
9920,2014-02-11,99641,6
9921,2009-09-17,98009,2
9922,2014-05-13,40592,7
9923,2004-06-27,94357,5
9924,2008-05-08,33120,9
9925,2013-06-20,59822,1
9926,2012-02-06,74951,5
9927,2010-03-26,52920,5
9928,2015-05-02,51507,2
9929,2010-08-22,70384,7
9930,2015-06-10,74392,4
9931,2015-07-06,20508,5
9932,2005-07-14,55229,3
9933,2014-06-21,90634,4
9934,2014-11-04,19537,7
9935,2003-05-10,77684,5
9936,2015-03-19,62107,9
9937,2014-04-11,11333,4
9938,2015-06-13,7311,8
9939,2015-04-20,47190,2
9940,2013-10-07,82204,6
9941,2011-07-19,44369,10
9942,2015-11-22,89602,6
9943,2008-12-04,80503,7
9944,2005-08-29,25665,2
9945,2006-11-01,12829,1
9946,2013-05-30,33804,9
9947,2015-10-28,22608,1
9948,2015-11-02,18749,3
9949,2005-12-24,7545,5
9950,2012-06-29,71714,10
9951,2015-08-13,91452,7
9952,2015-06-26,70933,4
9953,2014-02-23,72506,4
9954,2013-06-27,20713,7
9955,2008-12-16,32247,8
9956,2014-08-07,27616,3
9957,2013-08-07,3830,3
9958,2009-09-02,90361,10
9959,2007-10-27,88544,2
9960,2010-11-04,84967,7
9961,2014-10-11,3171,1
9962,2010-08-08,67997,8
9963,2012-08-15,68695,3
9964,2012-09-20,94342,6
9965,2012-08-11,20860,9
9966,2015-07-01,67249,5
9967,2012-02-05,85503,5
9968,2015-08-23,65449,3
9969,2015-01-10,8955,9
9970,2013-07-04,85730,6
9971,2013-09-07,4732,7
9972,2014-05-15,29711,4
9973,2011-09-17,43936,5
9974,2009-10-07,45713,1
9975,2014-07-16,44694,2
9976,2014-02-01,55562,2
9977,2015-11-19,48328,4
9978,2008-01-21,77328,5
9979,2003-05-18,84020,3
9980,2015-08-28,93757,7
9981,2005-11-26,45333,8
9982,2010-08-22,54754,8
9983,2009-11-17,50530,4
9984,2007-03-04,51772,9
9985,2010-12-21,97068,2
9986,2008-09-23,4383,2
9987,2014-03-13,80043,8
9988,2014-05-17,89102,8
9989,2014-03-12,62706,8
9990,2008-01-30,94573,3
9991,2008-04-19,42046,9
9992,2005-12-09,87886,3
9993,2012-09-18,16622,1
9994,2015-10-01,68679,5
9995,2009-07-03,10284,1
9996,2008-04-26,38597,10
9997,2012-04-12,4298,10
9998,2015-02-25,5210,9
9999,2014-09-03,65448,1
10000,2003-06-05,87313,1
=======
id,created_on,creator_id,topic_id
1,2013-12-06,53188,8
2,2013-05-24,93411,10
3,2014-06-11,966,2
4,2014-04-14,38563,6
5,2005-05-02,96296,1
6,2015-01-21,71760,1
7,2013-11-03,25704,1
8,2014-04-11,60756,1
9,2015-04-28,1800,1
10,2007-08-17,46027,8
11,2009-09-07,92082,1
12,2012-04-17,11571,4
13,2015-07-30,36693,1
14,2011-08-05,59840,5
15,2015-09-08,30830,1
16,2014-04-23,78316,7
17,2012-05-24,69122,9
18,2014-06-11,69707,7
19,2015-05-31,21319,7
20,2012-10-14,95805,1
21,2014-06-11,90627,5
22,2012-03-17,59325,9
23,2015-02-04,79212,3
24,2013-01-24,31574,4
25,2015-03-07,54286,1
26,2013-08-03,98998,6
27,2010-11-14,46187,4
28,2014-12-20,46906,9
29,2009-07-21,62140,2
30,2011-07-30,93320,8
31,2010-10-20,98262,5
32,2010-12-16,55004,10
33,2005-11-25,41448,1
34,2015-01-27,16922,9
35,2009-06-20,23873,4
36,2009-10-25,24898,2
37,2011-12-09,38734,2
38,2015-04-30,55202,8
39,2008-01-30,1473,6
40,2009-11-07,89637,8
41,2015-08-19,18765,8
42,2015-09-28,30697,2
43,2004-04-04,73582,3
44,2015-05-29,88079,10
45,2015-08-29,61157,9
46,2014-11-13,28683,4
47,2013-03-25,83169,5
48,2012-11-23,55163,3
49,2010-07-11,26681,2
50,2015-10-22,18932,6
51,2013-02-03,79446,7
52,2011-12-03,53335,4
53,2006-02-27,63150,6
54,2014-07-16,84771,7
55,2003-03-24,97835,8
56,2015-09-12,55556,5
57,2014-04-08,81706,9
58,2008-04-25,6218,2
59,2013-11-03,70558,6
60,2014-03-11,49364,5
61,2010-01-08,71573,8
62,2015-08-31,63339,1
63,2006-07-12,43187,6
64,2015-11-02,76395,10
65,2009-09-23,3450,6
66,2012-01-25,53564,3
67,2006-01-21,3819,1
68,2006-10-30,52607,8
69,2012-02-11,27014,4
70,2013-03-16,81444,7
71,2015-07-05,28270,4
72,2010-12-31,86552,1
73,2010-12-19,4008,7
74,2014-11-28,15227,5
75,2011-12-27,27969,1
76,2015-01-23,41487,1
77,2013-09-27,53359,10
78,2015-09-02,89005,6
79,2015-03-05,36624,9
80,2013-09-14,76946,3
81,2003-06-15,40079,5
82,2012-11-20,77751,10
83,2011-10-13,8901,8
84,2015-05-05,51550,9
85,2006-11-17,9051,6
86,2013-08-26,35688,2
87,2013-04-04,89390,5
88,2009-02-02,9123,7
89,2015-07-31,75916,4
90,2010-03-18,57249,8
91,2015-08-18,9402,1
92,2015-07-17,21476,3
93,2010-10-06,61432,5
94,2014-03-11,78709,1
95,2013-04-02,60220,6
96,2007-12-10,95316,1
97,2011-01-03,37691,10
98,2013-06-16,88649,5
99,2011-12-17,41478,4
100,2012-05-25,25465,3
101,2011-09-01,22225,6
102,2011-08-01,6420,4
103,2008-08-31,39631,6
104,2015-02-02,10123,9
105,2015-08-23,79993,1
106,2013-06-08,15968,3
107,2013-08-26,73389,8
108,2010-08-29,3669,9
109,2008-01-19,78323,5
110,2010-06-20,76262,10
111,2014-07-06,95323,8
112,2013-12-02,97299,5
113,2011-04-08,52290,1
114,2015-03-05,57269,3
115,2015-12-20,40692,1
116,2015-04-05,97170,3
117,2014-06-05,46827,6
118,2015-01-10,91308,7
119,2008-08-09,58485,8
120,2008-09-22,26163,9
121,2011-07-05,60596,8
122,2013-01-21,89531,4
123,2009-12-09,81470,3
124,2014-03-10,88168,2
125,2011-03-06,50437,9
126,2015-01-01,48262,7
127,2014-04-26,66577,2
128,2012-07-03,43221,9
129,2010-12-22,41417,10
130,2011-09-06,60097,7
131,2007-12-06,68625,8
132,2000-08-22,11951,6
133,2003-07-24,58190,10
134,2010-02-10,28628,1
135,2013-04-26,65252,5
136,2008-10-21,7776,9
137,2008-09-30,64928,7
138,2014-12-07,22455,4
139,2012-07-22,54065,9
140,2014-11-04,83136,3
141,2010-11-19,89841,8
142,2015-05-09,71255,5
143,2014-11-07,39842,9
144,2015-05-03,2717,2
145,2014-09-05,8020,5
146,2008-08-21,46735,10
147,2009-02-13,72195,2
148,2013-12-06,75380,6
149,2014-11-06,50589,3
150,2013-07-04,88847,7
151,2015-07-29,55488,6
152,2011-06-26,51093,4
153,2009-04-02,92482,5
154,2014-10-24,95416,8
155,2009-10-23,41131,5
156,2015-07-28,9954,9
157,2015-06-03,61404,4
158,2015-09-12,63198,10
159,2014-07-09,65331,2
160,2004-09-08,36880,10
161,2002-07-03,1606,2
162,2012-05-28,54596,5
163,2009-09-24,69101,2
164,2011-02-01,46787,4
165,2015-07-11,90364,7
166,2015-11-29,65059,2
167,2015-07-28,64270,2
168,2015-12-04,2390,9
169,2010-06-06,65117,9
170,2014-07-02,18530,10
171,2008-07-24,26158,2
172,2015-12-27,73297,7
173,2010-08-05,15338,6
174,2014-02-12,84670,8
175,2011-03-12,80102,1
176,2014-12-05,27952,8
177,2014-03-29,31076,8
178,2008-03-10,96100,1
179,2015-10-30,85202,9
180,2005-07-11,99394,9
181,2015-05-21,99824,3
182,2013-12-30,69490,4
183,2013-06-01,96208,2
184,2014-06-06,79207,5
185,2015-12-25,5526,3
186,2013-05-22,95097,1
187,2011-04-29,14143,8
188,2015-05-25,42993,7
189,2015-11-23,8862,8
190,2015-09-11,733,10
191,2014-01-08,17408,9
192,2013-12-11,78275,1
193,2012-05-08,5905,5
194,2011-08-08,40082,1
195,2015-12-01,30424,8
196,2012-03-10,99604,7
197,2007-05-28,66589,8
198,2011-02-22,79809,2
199,2015-11-22,82283,7
200,2014-01-14,17165,2
201,2008-11-16,87281,8
202,2014-09-23,25312,8
203,2008-08-09,63586,10
204,2013-02-04,806,5
205,2015-12-13,7868,6
206,2014-01-16,12541,4
207,2010-10-31,79174,1
208,2008-10-06,22188,6
209,2009-08-11,36178,1
210,2008-08-11,308,10
211,2013-03-31,89602,10
212,2002-06-15,85662,1
213,2015-01-18,3846,5
214,2007-07-18,91507,7
215,2012-12-22,70724,8
216,2009-04-06,98763,9
217,2011-04-20,91377,8
218,2015-02-14,96797,2
219,2015-07-07,8123,7
220,2013-12-11,37365,4
221,2013-08-06,88393,5
222,2012-07-26,49603,10
223,2015-05-14,15322,2
224,2015-05-25,90832,10
225,2003-03-09,42730,4
226,2015-07-04,85484,4
227,2015-05-31,6579,1
228,2012-10-23,34659,6
229,2013-12-09,1456,6
230,2014-06-18,34542,2
231,2013-08-13,61053,5
232,2015-04-16,73285,3
233,2008-01-26,70842,10
234,2012-08-31,96850,1
235,2014-03-05,85710,4
236,2004-02-22,24705,4
237,2014-12-26,23752,3
238,2001-11-02,29907,1
239,2012-05-06,97057,1
240,2008-05-20,22610,1
241,2014-08-24,13566,8
242,2014-12-09,38143,1
243,2008-12-24,48657,10
244,2014-05-30,61607,4
245,2011-12-14,60670,2
246,2008-12-23,32532,5
247,2015-12-02,55835,5
248,2015-09-01,42335,2
249,2010-06-18,85361,6
250,2004-01-05,29763,3
251,2014-07-06,57440,2
252,2008-06-26,91790,7
253,2012-02-28,36895,1
254,2015-01-09,19057,9
255,2014-12-16,15232,1
256,2012-04-08,77494,1
257,2008-12-11,68497,4
258,2014-02-06,85968,7
259,2012-08-05,46047,8
260,2013-10-07,72270,2
261,2014-12-22,54293,7
262,2015-05-27,7978,4
263,2003-12-11,53699,5
264,2007-12-29,22014,1
265,2015-12-20,27610,5
266,2002-08-08,37622,8
267,2009-01-22,37683,7
268,2015-11-16,75648,7
269,2011-11-15,18287,10
270,2000-07-28,86208,4
271,2010-01-08,39961,5
272,2015-08-18,29696,1
273,2015-08-24,68168,4
274,2015-11-21,81989,8
275,2012-05-13,13569,10
276,2015-11-26,48061,7
277,2003-12-13,70457,10
278,2004-01-27,30036,3
279,2007-06-17,96535,10
280,2014-02-21,52485,7
281,2011-02-10,5144,8
282,2006-12-13,78989,7
283,2011-12-12,57260,4
284,2014-12-27,75484,1
285,2015-04-02,31038,8
286,2013-06-25,40773,7
287,2004-07-19,3442,3
288,2014-11-14,31477,6
289,2011-12-10,486,8
290,2001-07-21,40864,3
291,2013-02-19,78171,9
292,2013-07-05,21174,8
293,2013-04-03,96301,10
294,2015-02-06,90069,1
295,2006-08-16,7037,3
296,2011-07-21,33240,3
297,2012-08-01,46704,5
298,2012-08-10,7309,2
299,2015-11-18,27248,4
300,2008-04-26,15109,8
301,2013-08-16,45072,1
302,2012-11-21,89828,2
303,2014-06-16,45901,7
304,2013-03-11,4376,1
305,2014-05-24,11440,2
306,2015-04-29,45798,4
307,2006-04-19,8816,3
308,2005-08-04,94368,9
309,2008-12-30,70805,5
310,2015-06-01,7186,10
311,2015-04-21,94871,2
312,2015-04-06,23996,3
313,2012-12-01,78533,10
314,2014-03-12,60026,5
315,2014-05-23,33921,6
316,2015-11-03,57407,5
317,2013-04-05,91240,4
318,2013-11-16,52385,7
319,2014-06-21,17456,7
320,2010-04-19,36173,7
321,2009-10-27,44138,8
322,2004-12-05,20731,3
323,2012-11-26,66662,3
324,2013-09-16,18268,7
325,2011-12-30,12118,6
326,2015-02-01,92368,4
327,2008-02-25,87787,8
328,2013-11-12,3988,1
329,2011-02-11,43355,6
330,2010-09-16,96472,9
331,2014-02-19,97861,7
332,2010-09-20,47247,4
333,2014-12-20,79083,5
334,2011-11-29,30847,2
335,2015-11-20,92157,10
336,2007-09-29,70681,10
337,2014-02-09,75063,7
338,2013-12-19,20322,7
339,2013-08-13,90304,8
340,2014-01-15,33456,1
341,2013-07-29,42963,6
342,2013-09-16,22448,2
343,2015-07-29,33243,4
344,2012-01-15,80548,9
345,2006-08-09,40312,2
346,2004-10-10,79179,2
347,2015-12-23,37150,3
348,2006-12-28,53592,2
349,2014-10-18,52764,10
350,2014-11-06,90276,10
351,2013-07-01,72538,4
352,2014-08-19,19614,9
353,2015-02-25,7611,9
354,2015-09-15,87105,4
355,2009-01-12,86850,5
356,2012-02-21,49951,9
357,2014-04-09,27025,9
358,2010-06-20,14841,8
359,2015-01-26,23085,9
360,2007-06-23,37840,6
361,2007-03-31,40253,10
362,2013-04-22,22198,4
363,2006-05-29,21777,1
364,2005-04-24,89118,8
365,2012-02-15,90528,1
366,2013-09-21,7410,7
367,2015-03-08,39049,6
368,2015-07-16,52834,5
369,2011-11-13,11899,4
370,2012-04-10,77370,7
371,2007-12-17,23472,7
372,2008-12-04,9709,2
373,2011-05-11,3412,3
374,2014-12-20,86318,4
375,2011-04-22,54148,4
376,2014-03-17,55005,8
377,2008-04-01,69169,7
378,2013-05-22,48254,4
379,2014-11-12,52259,10
380,2015-10-28,98213,2
381,2008-04-03,27866,4
382,2015-03-05,49518,3
383,2008-11-07,73648,3
384,2015-03-12,76073,8
385,2011-08-08,89147,8
386,2007-02-22,34098,2
387,2013-12-19,90190,1
388,2010-07-07,84638,5
389,2015-04-29,15743,4
390,2014-03-15,34546,5
391,2004-02-05,32035,9
392,2013-10-21,11630,1
393,2008-09-01,21686,2
394,2002-12-06,12903,10
395,2011-02-13,47703,5
396,2015-02-28,22482,5
397,2015-03-18,7855,9
398,2014-09-27,53819,9
399,2015-08-01,11922,4
400,2015-10-04,36085,7
401,2015-03-29,84222,9
402,2009-01-28,97805,1
403,2014-09-30,32320,5
404,2014-10-16,59511,6
405,2009-10-27,2839,4
406,2007-11-08,52746,1
407,2014-02-14,25296,9
408,2014-04-12,44391,8
409,2012-10-23,8112,5
410,2013-05-10,4820,4
411,2014-04-09,85136,9
412,2015-10-30,32744,8
413,2008-09-06,20610,5
414,2015-12-16,51199,7
415,2012-04-17,67474,8
416,2012-01-04,96940,7
417,2014-10-10,68040,3
418,2012-02-25,99022,4
419,2005-05-22,86858,4
420,2015-10-18,52283,2
421,2015-02-20,20511,6
422,2012-11-02,46970,8
423,2015-09-22,95470,1
424,2015-10-16,13037,6
425,2010-08-02,76836,3
426,2015-05-26,45803,3
427,2009-02-16,21236,10
428,2014-03-02,22187,3
429,2008-03-11,69912,4
430,2010-11-15,10620,3
431,2008-01-17,37686,10
432,2015-11-06,12914,10
433,2015-01-09,6495,4
434,2014-02-24,68570,7
435,2015-04-13,19345,9
436,2012-11-02,29999,2
437,2013-11-21,75899,10
438,2011-06-26,77701,5
439,2014-02-12,28480,8
440,2015-10-17,13763,4
441,2011-01-20,26869,8
442,2015-08-14,17838,5
443,2013-12-15,47077,7
444,2010-09-24,84256,3
445,2015-11-28,12597,2
446,2014-02-18,60535,2
447,2013-05-27,96193,10
448,2015-02-08,52393,1
449,2009-03-02,97348,1
450,2011-03-19,64053,7
451,2014-09-13,52087,2
452,2014-12-09,51413,6
453,2014-03-10,54545,2
454,2015-10-11,94641,8
455,2015-06-01,76492,9
456,2014-10-24,67341,10
457,2011-03-01,42920,7
458,2015-12-28,22594,10
459,2013-04-24,23401,7
460,2008-07-18,745,3
461,2008-06-21,94300,9
462,2010-04-25,29107,4
463,2015-11-29,1335,1
464,2013-12-23,85687,9
465,2010-01-13,75421,6
466,2014-10-21,66979,7
467,2014-05-27,56385,9
468,2010-04-20,1427,5
469,2015-07-30,82018,3
470,2013-05-19,52416,1
471,2007-12-19,15573,10
472,2008-07-24,58415,1
473,2014-12-19,2369,1
474,2014-08-02,33386,4
475,2014-11-22,99843,1
476,2004-02-16,30988,3
477,2014-04-16,19601,1
478,2007-12-18,28726,1
479,2014-09-22,24028,2
480,2012-12-31,43967,10
481,2015-10-15,54926,9
482,2015-02-27,8680,3
483,2015-03-26,3411,7
484,2005-06-28,5069,8
485,2012-12-22,25461,3
486,2014-01-01,17591,2
487,2013-12-29,48415,8
488,2010-03-22,47662,4
489,2007-06-14,73955,7
490,2012-03-12,32396,4
491,2009-12-17,81975,10
492,2006-05-23,11245,8
493,2015-01-03,22297,7
494,2011-04-02,95810,6
495,2010-11-25,24307,1
